name,year,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Sean,2011,11,11,18,34.8,-62.6,tropical storm,0,40,995,258.9255,0
Alberto,2012,5,19,6,32.8,-77.1,tropical depression,-1,30,1008,0,0
Alberto,2012,5,19,12,32.5,-77.3,tropical storm,0,40,1005,69.0468,0
Alberto,2012,5,19,18,32.3,-77.6,tropical storm,0,45,997,80.5546,0
Alberto,2012,5,20,0,32.1,-78.1,tropical storm,0,50,995,80.5546,0
Alberto,2012,5,20,6,31.9,-78.7,tropical storm,0,45,998,69.0468,0
Alberto,2012,5,20,12,31.5,-79.5,tropical storm,0,40,1000,69.0468,0
Alberto,2012,5,20,18,31.1,-79.9,tropical storm,0,40,1005,92.0624,0
Alberto,2012,5,21,0,30.7,-80.1,tropical storm,0,35,1007,92.0624,0
Alberto,2012,5,21,6,30.4,-79.8,tropical storm,0,35,1007,80.5546,0
Alberto,2012,5,21,12,30.4,-79.1,tropical storm,0,35,1007,80.5546,0
Alberto,2012,5,21,18,30.5,-78.3,tropical storm,0,35,1006,80.5546,0
Alberto,2012,5,22,0,30.7,-77.1,tropical storm,0,35,1007,46.0312,0
Alberto,2012,5,22,6,31.5,-76.1,tropical storm,0,35,1007,46.0312,0
Beryl,2012,5,27,18,30.1,-79.8,tropical storm,0,55,997,207.1404,0
Beryl,2012,5,27,23,30.1,-80.5,tropical storm,0,60,992,207.1404,0
Beryl,2012,5,28,0,30.1,-80.7,tropical storm,0,60,993,207.1404,0
Beryl,2012,5,28,4,30.2,-81.4,tropical storm,0,55,994,207.1404,0
Beryl,2012,5,28,6,30.2,-81.7,tropical storm,0,50,996,138.0936,0
Beryl,2012,5,28,12,30.4,-82.5,tropical depression,-1,30,1000,0,0
Beryl,2012,5,28,18,30.5,-83,tropical depression,-1,30,1003,0,0
Beryl,2012,5,29,0,30.6,-83.2,tropical depression,-1,25,1005,0,0
Beryl,2012,5,29,6,30.8,-83.4,tropical depression,-1,25,1005,0,0
Beryl,2012,5,29,12,31.3,-83,tropical depression,-1,25,1006,0,0
Beryl,2012,5,29,18,31.7,-82.7,tropical depression,-1,25,1006,0,0
Beryl,2012,5,30,0,32,-81.8,tropical depression,-1,25,1004,0,0
Beryl,2012,5,30,6,32.6,-80.6,tropical storm,0,35,1002,115.078,0
Beryl,2012,5,30,12,33.7,-78.9,tropical storm,0,40,1000,115.078,0
Chris,2012,6,19,12,39.4,-58.7,tropical storm,0,40,1003,115.078,0
Chris,2012,6,19,18,39.5,-58,tropical storm,0,40,1003,115.078,0
Chris,2012,6,20,0,38.9,-56.7,tropical storm,0,40,1003,126.5858,0
Chris,2012,6,20,6,38.3,-54.7,tropical storm,0,40,1002,126.5858,0
Chris,2012,6,20,12,38.1,-52.5,tropical storm,0,45,1001,138.0936,0
Chris,2012,6,20,18,38.2,-50.2,tropical storm,0,50,999,138.0936,0
Chris,2012,6,21,0,38.6,-47.5,tropical storm,0,60,991,138.0936,0
Chris,2012,6,21,6,39.5,-45.5,hurricane,1,70,982,138.0936,28.7695
Chris,2012,6,21,12,40.5,-43.9,hurricane,1,75,974,149.6014,34.5234
Chris,2012,6,21,18,41.9,-42.9,hurricane,1,70,975,149.6014,28.7695
Chris,2012,6,22,0,43.3,-42.8,tropical storm,0,60,978,149.6014,0
Chris,2012,6,22,6,44.5,-43.9,tropical storm,0,50,982,149.6014,0
Debby,2012,6,23,12,25.5,-87.6,tropical storm,0,35,1002,172.617,0
Debby,2012,6,23,18,26,-87.5,tropical storm,0,40,1001,172.617,0
Debby,2012,6,24,0,26.5,-87.4,tropical storm,0,45,998,172.617,0
Debby,2012,6,24,6,27,-87.2,tropical storm,0,50,995,264.6794,0
Debby,2012,6,24,12,27.6,-86.8,tropical storm,0,55,994,322.2184,0
Debby,2012,6,24,18,28,-86.3,tropical storm,0,55,992,333.7262,0
Debby,2012,6,25,0,28.3,-86,tropical storm,0,50,990,356.7418,0
Debby,2012,6,25,6,28.6,-85.8,tropical storm,0,45,993,356.7418,0
Debby,2012,6,25,12,28.8,-85.6,tropical storm,0,40,994,333.7262,0
Debby,2012,6,25,18,29,-85.3,tropical storm,0,40,992,356.7418,0
Debby,2012,6,26,0,29,-85,tropical storm,0,45,991,333.7262,0
Debby,2012,6,26,6,28.9,-84.7,tropical storm,0,40,991,310.7106,0
Debby,2012,6,26,12,28.9,-84.3,tropical storm,0,40,992,264.6794,0
Debby,2012,6,26,18,29.2,-83.7,tropical storm,0,35,995,207.1404,0
Debby,2012,6,26,21,29.3,-83.2,tropical storm,0,35,995,207.1404,0
Debby,2012,6,27,0,29.4,-82.7,tropical depression,-1,30,997,0,0
Debby,2012,6,27,6,29.5,-81.5,tropical depression,-1,30,998,0,0
Debby,2012,6,27,12,29.5,-80.3,tropical depression,-1,30,1001,0,0
Ernesto,2012,8,1,12,11.6,-46.7,tropical depression,-1,30,1008,0,0
Ernesto,2012,8,1,18,12,-48.2,tropical depression,-1,30,1008,0,0
Ernesto,2012,8,2,0,12.4,-49.9,tropical depression,-1,30,1008,0,0
Ernesto,2012,8,2,6,12.7,-51.7,tropical depression,-1,30,1008,0,0
Ernesto,2012,8,2,12,13,-53.6,tropical storm,0,35,1007,103.5702,0
Ernesto,2012,8,2,18,13.2,-55.5,tropical storm,0,45,1006,103.5702,0
Ernesto,2012,8,3,0,13.4,-57.5,tropical storm,0,45,1005,138.0936,0
Ernesto,2012,8,3,6,13.6,-59.7,tropical storm,0,40,1005,161.1092,0
Ernesto,2012,8,3,12,13.7,-61.6,tropical storm,0,40,1003,184.1248,0
Ernesto,2012,8,3,18,13.8,-63.3,tropical storm,0,40,1003,184.1248,0
Ernesto,2012,8,4,0,13.8,-64.8,tropical storm,0,40,1004,149.6014,0
Ernesto,2012,8,4,6,13.9,-66.4,tropical storm,0,45,1005,149.6014,0
Ernesto,2012,8,4,12,14.2,-67.9,tropical storm,0,45,1005,149.6014,0
Ernesto,2012,8,4,18,14.6,-69.5,tropical storm,0,45,1005,138.0936,0
Ernesto,2012,8,5,0,15,-71.5,tropical storm,0,45,1006,138.0936,0
Ernesto,2012,8,5,6,15,-73.8,tropical storm,0,45,1006,126.5858,0
Ernesto,2012,8,5,12,15,-76.1,tropical storm,0,45,1006,126.5858,0
Ernesto,2012,8,5,18,15.1,-77.8,tropical storm,0,45,1005,126.5858,0
Ernesto,2012,8,6,0,15.2,-78.9,tropical storm,0,45,1003,126.5858,0
Ernesto,2012,8,6,6,15.4,-79.6,tropical storm,0,50,998,126.5858,0
Ernesto,2012,8,6,12,15.7,-80.2,tropical storm,0,55,996,126.5858,0
Ernesto,2012,8,6,18,16.2,-81.2,tropical storm,0,55,995,126.5858,0
Ernesto,2012,8,7,0,16.7,-82.2,tropical storm,0,55,994,126.5858,0
Ernesto,2012,8,7,6,17.3,-83.3,tropical storm,0,55,993,161.1092,0
Ernesto,2012,8,7,12,17.8,-84.4,hurricane,1,65,988,184.1248,23.0156
Ernesto,2012,8,7,18,18.4,-85.7,hurricane,1,75,983,218.6482,34.5234
Ernesto,2012,8,8,0,18.7,-87.1,hurricane,1,80,979,241.6638,34.5234
Ernesto,2012,8,8,1,18.7,-87.2,hurricane,1,80,977,241.6638,34.5234
Ernesto,2012,8,8,3,18.8,-87.7,hurricane,2,85,973,241.6638,34.5234
Ernesto,2012,8,8,6,18.8,-88.3,hurricane,1,80,973,241.6638,34.5234
Ernesto,2012,8,8,12,18.8,-89.6,tropical storm,0,60,983,241.6638,0
Ernesto,2012,8,8,18,18.8,-90.8,tropical storm,0,50,993,195.6326,0
Ernesto,2012,8,9,0,18.8,-91.7,tropical storm,0,55,993,195.6326,0
Ernesto,2012,8,9,6,18.7,-92.8,tropical storm,0,60,992,195.6326,0
Ernesto,2012,8,9,12,18.4,-93.8,tropical storm,0,55,989,172.617,0
Ernesto,2012,8,9,16,18.3,-94.6,tropical storm,0,55,989,172.617,0
Ernesto,2012,8,9,18,18.2,-94.9,tropical storm,0,50,993,138.0936,0
Ernesto,2012,8,10,0,18,-96,tropical storm,0,40,997,115.078,0
Ernesto,2012,8,10,6,17.9,-97.2,tropical depression,-1,30,1002,0,0
Gordon,2012,8,15,12,27.6,-54.6,tropical depression,-1,30,1013,0,0
Gordon,2012,8,15,18,29.1,-55.1,tropical depression,-1,30,1012,0,0
Gordon,2012,8,16,0,30.5,-55.4,tropical storm,0,35,1010,23.0156,0
Gordon,2012,8,16,6,31.7,-55.2,tropical storm,0,40,1009,34.5234,0
Gordon,2012,8,16,12,32.9,-54.4,tropical storm,0,45,1006,69.0468,0
Gordon,2012,8,16,18,33.9,-53,tropical storm,0,55,998,80.5546,0
Gordon,2012,8,17,0,34.3,-51.1,tropical storm,0,60,995,80.5546,0
Gordon,2012,8,17,6,34.6,-49.1,tropical storm,0,55,998,103.5702,0
Gordon,2012,8,17,12,34.4,-47,tropical storm,0,55,997,149.6014,0
Gordon,2012,8,17,18,34.3,-45,tropical storm,0,55,993,184.1248,0
Gordon,2012,8,18,0,34.2,-43.1,tropical storm,0,60,990,195.6326,0
Gordon,2012,8,18,6,34,-41.5,hurricane,1,65,987,218.6482,23.0156
Gordon,2012,8,18,12,34,-39.6,hurricane,1,75,979,218.6482,34.5234
Gordon,2012,8,18,18,34,-37.5,hurricane,2,90,969,218.6482,57.539
Gordon,2012,8,19,0,34.3,-35,hurricane,2,95,965,218.6482,57.539
Gordon,2012,8,19,6,34.7,-32.6,hurricane,2,90,969,218.6482,57.539
Gordon,2012,8,19,12,35.2,-30.6,hurricane,2,90,969,218.6482,57.539
Gordon,2012,8,19,18,35.7,-28.5,hurricane,1,80,977,218.6482,57.539
Gordon,2012,8,20,0,36.4,-26.6,hurricane,1,70,981,195.6326,57.539
Gordon,2012,8,20,5,37,-25.1,hurricane,1,65,984,195.6326,57.539
Gordon,2012,8,20,6,37.1,-25,hurricane,1,65,984,195.6326,57.539
Gordon,2012,8,20,12,37.9,-23.2,tropical storm,0,60,990,184.1248,0
Isaac,2012,8,21,6,14.9,-50.1,tropical depression,-1,30,1007,0,0
Isaac,2012,8,21,12,15,-51.6,tropical depression,-1,30,1006,0,0
Isaac,2012,8,21,18,15.2,-53.1,tropical storm,0,35,1005,46.0312,0
Isaac,2012,8,22,0,15.4,-54.8,tropical storm,0,40,1004,46.0312,0
Isaac,2012,8,22,6,15.7,-56.6,tropical storm,0,45,1003,57.539,0
Isaac,2012,8,22,12,15.9,-58.6,tropical storm,0,45,1004,103.5702,0
Isaac,2012,8,22,18,16.1,-60.4,tropical storm,0,45,1004,172.617,0
Isaac,2012,8,23,0,15.7,-62,tropical storm,0,45,1004,230.156,0
Isaac,2012,8,23,6,15,-63.4,tropical storm,0,45,1004,207.1404,0
Isaac,2012,8,23,12,15.1,-65,tropical storm,0,45,1003,184.1248,0
Isaac,2012,8,23,18,15.6,-66.4,tropical storm,0,45,1003,184.1248,0
Isaac,2012,8,24,0,15.7,-67.8,tropical storm,0,45,1002,207.1404,0
Isaac,2012,8,24,6,15.4,-69.1,tropical storm,0,45,998,253.1716,0
Isaac,2012,8,24,12,15.7,-70.4,tropical storm,0,50,995,299.2028,0
Isaac,2012,8,24,18,16.6,-71.2,tropical storm,0,55,993,345.234,0
Isaac,2012,8,25,0,17.3,-71.8,tropical storm,0,55,992,402.773,0
Isaac,2012,8,25,6,18.3,-72.7,tropical storm,0,55,991,333.7262,0
Isaac,2012,8,25,12,19.6,-73.9,tropical storm,0,50,997,299.2028,0
Isaac,2012,8,25,15,20.1,-74.5,tropical storm,0,50,997,299.2028,0
Isaac,2012,8,25,18,20.8,-75.2,tropical storm,0,50,997,310.7106,0
Isaac,2012,8,26,0,21.8,-76.7,tropical storm,0,50,997,356.7418,0
Isaac,2012,8,26,6,22.7,-78.3,tropical storm,0,55,995,310.7106,0
Isaac,2012,8,26,12,23.4,-80,tropical storm,0,55,995,310.7106,0
Isaac,2012,8,26,18,23.7,-81.4,tropical storm,0,50,992,310.7106,0
Isaac,2012,8,27,0,24.2,-82.6,tropical storm,0,50,990,345.234,0
Isaac,2012,8,27,6,25,-83.6,tropical storm,0,50,989,379.7574,0
Isaac,2012,8,27,12,25.7,-84.7,tropical storm,0,55,987,379.7574,0
Isaac,2012,8,27,18,26.3,-85.7,tropical storm,0,60,982,379.7574,0
Isaac,2012,8,28,0,26.8,-86.7,tropical storm,0,60,979,379.7574,0
Isaac,2012,8,28,6,27.4,-87.6,tropical storm,0,60,978,368.2496,0
Isaac,2012,8,28,12,28,-88.3,hurricane,1,65,975,356.7418,69.0468
Isaac,2012,8,28,18,28.6,-88.8,hurricane,1,70,972,368.2496,69.0468
Isaac,2012,8,29,0,28.9,-89.4,hurricane,1,70,967,379.7574,69.0468
Isaac,2012,8,29,3,29,-89.7,hurricane,1,70,965,379.7574,69.0468
Isaac,2012,8,29,6,29.1,-90,hurricane,1,70,966,379.7574,57.539
Isaac,2012,8,29,8,29.2,-90.2,hurricane,1,70,966,379.7574,57.539
Isaac,2012,8,29,12,29.4,-90.5,hurricane,1,65,968,379.7574,57.539
Isaac,2012,8,29,18,29.7,-90.8,tropical storm,0,60,973,379.7574,0
Isaac,2012,8,30,0,30.1,-91.1,tropical storm,0,55,977,333.7262,0
Isaac,2012,8,30,6,30.6,-91.5,tropical storm,0,55,982,276.1872,0
Isaac,2012,8,30,12,31.3,-91.9,tropical storm,0,45,987,230.156,0
Isaac,2012,8,30,18,32.1,-92.4,tropical storm,0,35,993,195.6326,0
Isaac,2012,8,31,0,33.1,-92.9,tropical depression,-1,30,998,0,0
Isaac,2012,8,31,6,34.3,-93.5,tropical depression,-1,25,1000,0,0
Isaac,2012,8,31,12,35.6,-94,tropical depression,-1,20,1001,0,0
Isaac,2012,8,31,18,36.8,-94.1,tropical depression,-1,20,1003,0,0
Isaac,2012,9,1,0,37.8,-93.9,tropical depression,-1,20,1004,0,0
Isaac,2012,9,1,6,38.4,-93.3,tropical depression,-1,20,1005,0,0
Joyce,2012,8,22,6,11.5,-34.5,tropical depression,-1,25,1011,0,0
Joyce,2012,8,22,12,12.1,-35.8,tropical depression,-1,30,1009,0,0
Joyce,2012,8,22,18,12.8,-37.3,tropical depression,-1,30,1009,0,0
Joyce,2012,8,23,0,13.5,-38.7,tropical depression,-1,30,1009,0,0
Joyce,2012,8,23,6,14.2,-40,tropical depression,-1,30,1009,0,0
Joyce,2012,8,23,12,14.8,-41.1,tropical storm,0,35,1007,138.0936,0
Joyce,2012,8,23,18,15.5,-42.1,tropical storm,0,35,1006,207.1404,0
Joyce,2012,8,24,0,16.1,-43.2,tropical depression,-1,30,1008,0,0
Joyce,2012,8,24,6,16.7,-44.3,tropical depression,-1,30,1008,0,0
Kirk,2012,8,28,18,23.9,-43.4,tropical depression,-1,30,1007,0,0
Kirk,2012,8,29,0,24,-44.5,tropical storm,0,40,1004,69.0468,0
Kirk,2012,8,29,6,24.3,-45.5,tropical storm,0,40,1003,80.5546,0
Kirk,2012,8,29,12,24.6,-46.3,tropical storm,0,45,1001,80.5546,0
Kirk,2012,8,29,18,25.1,-47.1,tropical storm,0,45,999,80.5546,0
Kirk,2012,8,30,0,25.6,-47.9,tropical storm,0,50,995,80.5546,0
Kirk,2012,8,30,6,26.1,-48.6,tropical storm,0,55,992,92.0624,0
Kirk,2012,8,30,12,26.8,-49.3,hurricane,1,65,989,103.5702,17.2617
Kirk,2012,8,30,18,27.6,-50.1,hurricane,1,75,985,103.5702,28.7695
Kirk,2012,8,31,0,28.5,-50.5,hurricane,1,80,981,103.5702,28.7695
Kirk,2012,8,31,6,29.6,-50.7,hurricane,2,90,970,103.5702,28.7695
Kirk,2012,8,31,12,30.6,-50.9,hurricane,2,90,972,115.078,34.5234
Kirk,2012,8,31,18,31.7,-50.6,hurricane,1,80,980,115.078,34.5234
Kirk,2012,9,1,0,33.1,-50,hurricane,1,70,988,115.078,17.2617
Kirk,2012,9,1,6,34.6,-48.9,hurricane,1,65,990,115.078,17.2617
Kirk,2012,9,1,12,36.5,-47.3,tropical storm,0,60,992,126.5858,0
Kirk,2012,9,1,18,38.4,-45.4,tropical storm,0,55,996,115.078,0
Kirk,2012,9,2,0,40.3,-43,tropical storm,0,55,998,138.0936,0
Kirk,2012,9,2,6,42.4,-40.6,tropical storm,0,50,1001,138.0936,0
Kirk,2012,9,2,12,45,-38.1,tropical storm,0,50,1002,138.0936,0
Kirk,2012,9,2,18,48.1,-34.6,tropical storm,0,45,1002,138.0936,0
Leslie,2012,8,30,0,13.5,-39.2,tropical depression,-1,30,1007,0,0
Leslie,2012,8,30,6,13.6,-40.9,tropical depression,-1,30,1006,0,0
Leslie,2012,8,30,12,13.8,-42.6,tropical storm,0,35,1005,34.5234,0
Leslie,2012,8,30,18,14.2,-44.2,tropical storm,0,40,1004,80.5546,0
Leslie,2012,8,31,0,14.7,-45.8,tropical storm,0,45,1002,80.5546,0
Leslie,2012,8,31,6,15.3,-47.4,tropical storm,0,50,1001,126.5858,0
Leslie,2012,8,31,12,16,-49,tropical storm,0,55,999,126.5858,0
Leslie,2012,8,31,18,16.5,-50.6,tropical storm,0,55,999,149.6014,0
Leslie,2012,9,1,0,17.1,-52.2,tropical storm,0,60,998,149.6014,0
Leslie,2012,9,1,6,17.6,-53.8,tropical storm,0,60,996,207.1404,0
Leslie,2012,9,1,12,18.1,-55.3,tropical storm,0,60,995,276.1872,0
Leslie,2012,9,1,18,18.8,-56.8,tropical storm,0,60,994,299.2028,0
Leslie,2012,9,2,0,19.6,-58.1,tropical storm,0,60,994,333.7262,0
Leslie,2012,9,2,6,20.4,-59.4,tropical storm,0,55,995,333.7262,0
Leslie,2012,9,2,12,21.2,-60.7,tropical storm,0,50,997,368.2496,0
Leslie,2012,9,2,18,22.1,-61.4,tropical storm,0,50,997,345.234,0
Leslie,2012,9,3,0,22.9,-61.7,tropical storm,0,50,997,345.234,0
Leslie,2012,9,3,6,23.4,-62.2,tropical storm,0,50,996,345.234,0
Leslie,2012,9,3,12,23.5,-62.6,tropical storm,0,50,993,345.234,0
Leslie,2012,9,3,18,23.8,-62.8,tropical storm,0,55,990,333.7262,0
Leslie,2012,9,4,0,24.2,-62.6,tropical storm,0,60,989,345.234,0
Leslie,2012,9,4,6,24.5,-62.5,tropical storm,0,60,988,333.7262,0
Leslie,2012,9,4,12,24.8,-62.5,tropical storm,0,60,988,322.2184,0
Leslie,2012,9,4,18,25,-62.6,tropical storm,0,60,988,345.234,0
Leslie,2012,9,5,0,25.2,-62.8,tropical storm,0,60,988,345.234,0
Leslie,2012,9,5,6,25.4,-62.8,hurricane,1,65,985,391.2652,17.2617
Leslie,2012,9,5,12,25.6,-62.8,hurricane,1,70,982,391.2652,23.0156
Leslie,2012,9,5,18,25.8,-62.7,hurricane,1,70,982,391.2652,40.2773
Leslie,2012,9,6,0,26,-62.6,hurricane,1,65,984,368.2496,40.2773
Leslie,2012,9,6,6,26.2,-62.5,hurricane,1,65,984,368.2496,40.2773
Leslie,2012,9,6,12,26.3,-62.4,hurricane,1,65,983,368.2496,40.2773
Leslie,2012,9,6,18,26.4,-62.3,hurricane,1,65,982,322.2184,40.2773
Leslie,2012,9,7,0,26.5,-62.2,hurricane,1,65,982,322.2184,69.0468
Leslie,2012,9,7,6,26.6,-62.2,hurricane,1,65,982,322.2184,69.0468
Leslie,2012,9,7,12,26.8,-62.2,tropical storm,0,60,981,322.2184,0
Leslie,2012,9,7,18,27.1,-62.2,tropical storm,0,60,981,333.7262,0
Leslie,2012,9,8,0,27.4,-62.3,tropical storm,0,60,983,333.7262,0
Leslie,2012,9,8,6,27.8,-62.4,tropical storm,0,55,985,333.7262,0
Leslie,2012,9,8,12,28.3,-62.5,tropical storm,0,55,987,333.7262,0
Leslie,2012,9,8,18,29,-62.5,tropical storm,0,55,988,333.7262,0
Leslie,2012,9,9,0,29.7,-62.6,tropical storm,0,55,988,333.7262,0
Leslie,2012,9,9,6,30.5,-62.6,tropical storm,0,55,988,345.234,0
Leslie,2012,9,9,12,31.5,-62.5,tropical storm,0,55,988,345.234,0
Leslie,2012,9,9,18,32.6,-62.3,tropical storm,0,55,988,345.234,0
Leslie,2012,9,10,0,33.8,-62,tropical storm,0,55,988,345.234,0
Leslie,2012,9,10,6,35.1,-61.6,tropical storm,0,60,985,379.7574,0
Leslie,2012,9,10,12,36.4,-60.8,hurricane,1,65,980,379.7574,23.0156
Leslie,2012,9,10,18,38.5,-59.8,hurricane,1,65,975,379.7574,23.0156
Leslie,2012,9,11,0,41.1,-58.6,hurricane,1,65,970,379.7574,23.0156
Leslie,2012,9,11,6,44,-57.3,hurricane,1,65,968,517.851,34.5234
Michael,2012,9,3,6,25.4,-41.2,tropical depression,-1,25,1015,0,0
Michael,2012,9,3,12,25.3,-41.7,tropical depression,-1,25,1014,0,0
Michael,2012,9,3,18,25.5,-42.1,tropical depression,-1,30,1013,0,0
Michael,2012,9,4,0,25.8,-42.5,tropical depression,-1,30,1011,0,0
Michael,2012,9,4,6,26.2,-43,tropical storm,0,35,1009,34.5234,0
Michael,2012,9,4,12,26.7,-43.5,tropical storm,0,40,1007,57.539,0
Michael,2012,9,4,18,27.1,-43.7,tropical storm,0,45,1006,57.539,0
Michael,2012,9,5,0,27.4,-43.8,tropical storm,0,45,1005,57.539,0
Michael,2012,9,5,6,27.8,-43.8,tropical storm,0,45,1005,69.0468,0
Michael,2012,9,5,12,28.2,-43.5,tropical storm,0,50,1001,80.5546,0
Michael,2012,9,5,18,28.6,-43.1,hurricane,1,65,992,80.5546,11.5078
Michael,2012,9,6,0,29,-42.6,hurricane,1,80,981,92.0624,23.0156
Michael,2012,9,6,6,29.4,-42,hurricane,2,95,968,115.078,28.7695
Michael,2012,9,6,12,29.9,-41.4,hurricane,3,100,964,115.078,28.7695
Michael,2012,9,6,18,30.3,-41,hurricane,2,95,968,115.078,28.7695
Michael,2012,9,7,0,30.6,-40.8,hurricane,2,90,970,126.5858,40.2773
Michael,2012,9,7,6,30.9,-40.8,hurricane,2,90,970,126.5858,40.2773
Michael,2012,9,7,12,31.1,-41,hurricane,2,90,970,126.5858,40.2773
Michael,2012,9,7,18,31.3,-41.2,hurricane,2,85,973,126.5858,40.2773
Michael,2012,9,8,0,31.6,-41.5,hurricane,1,80,977,115.078,40.2773
Michael,2012,9,8,6,32,-41.7,hurricane,1,80,978,115.078,40.2773
Michael,2012,9,8,12,32.4,-41.9,hurricane,2,85,975,115.078,40.2773
Michael,2012,9,8,18,32.9,-42.1,hurricane,2,90,972,115.078,40.2773
Michael,2012,9,9,0,33.3,-42.3,hurricane,2,90,973,115.078,40.2773
Michael,2012,9,9,6,33.6,-42.6,hurricane,2,85,976,115.078,40.2773
Michael,2012,9,9,12,33.7,-42.9,hurricane,2,85,976,138.0936,46.0312
Michael,2012,9,9,18,33.7,-43.5,hurricane,1,80,979,138.0936,46.0312
Michael,2012,9,10,0,33.6,-44.1,hurricane,1,75,982,149.6014,40.2773
Michael,2012,9,10,6,33.4,-44.9,hurricane,1,70,985,149.6014,40.2773
Michael,2012,9,10,12,33.6,-45.8,hurricane,1,70,986,149.6014,40.2773
Michael,2012,9,10,18,33.9,-46.9,hurricane,1,65,988,149.6014,34.5234
Michael,2012,9,11,0,34.8,-47.8,tropical storm,0,60,991,115.078,0
Michael,2012,9,11,6,36.4,-47.8,tropical storm,0,55,994,80.5546,0
Michael,2012,9,11,12,38.2,-47.6,tropical storm,0,45,997,80.5546,0
Nadine,2012,9,10,12,15.5,-38,tropical depression,-1,25,1008,0,0
Nadine,2012,9,10,18,15.6,-39.4,tropical depression,-1,25,1007,0,0
Nadine,2012,9,11,0,15.8,-40.8,tropical depression,-1,25,1007,0,0
Nadine,2012,9,11,6,16,-41.9,tropical depression,-1,25,1007,0,0
Nadine,2012,9,11,12,16.4,-42.8,tropical depression,-1,30,1006,0,0
Nadine,2012,9,11,18,16.9,-43.7,tropical depression,-1,30,1006,0,0
Nadine,2012,9,12,0,17.5,-44.8,tropical storm,0,35,1004,115.078,0
Nadine,2012,9,12,6,18.1,-45.9,tropical storm,0,45,1001,138.0936,0
Nadine,2012,9,12,12,18.8,-47.1,tropical storm,0,50,997,207.1404,0
Nadine,2012,9,12,18,19.5,-48.3,tropical storm,0,55,994,230.156,0
Nadine,2012,9,13,0,20.2,-49.5,tropical storm,0,60,990,264.6794,0
Nadine,2012,9,13,6,21,-50.6,tropical storm,0,60,990,276.1872,0
Nadine,2012,9,13,12,22,-51.7,tropical storm,0,60,990,322.2184,0
Nadine,2012,9,13,18,23.2,-52.6,tropical storm,0,60,989,356.7418,0
Nadine,2012,9,14,0,24.4,-53.4,tropical storm,0,60,989,379.7574,0
Nadine,2012,9,14,6,25.6,-54,tropical storm,0,60,987,379.7574,0
Nadine,2012,9,14,12,27,-54,tropical storm,0,60,986,379.7574,0
Nadine,2012,9,14,18,28.3,-53.7,hurricane,1,65,984,379.7574,34.5234
Nadine,2012,9,15,0,29.6,-53.3,hurricane,1,70,981,368.2496,34.5234
Nadine,2012,9,15,6,30.5,-52.2,hurricane,1,70,980,368.2496,34.5234
Nadine,2012,9,15,12,30.8,-50.7,hurricane,1,70,980,345.234,46.0312
Nadine,2012,9,15,18,30.8,-49.1,hurricane,1,70,980,345.234,46.0312
Nadine,2012,9,16,0,30.7,-47.5,hurricane,1,70,981,345.234,46.0312
Nadine,2012,9,16,6,30.6,-45.4,hurricane,1,65,984,345.234,46.0312
Nadine,2012,9,16,12,30.6,-43,hurricane,1,65,985,345.234,57.539
Nadine,2012,9,16,18,30.8,-40.6,hurricane,1,65,985,345.234,57.539
Nadine,2012,9,17,0,31.1,-38.8,tropical storm,0,60,986,345.234,0
Nadine,2012,9,17,6,31.7,-37.1,tropical storm,0,60,987,356.7418,0
Nadine,2012,9,17,12,32.5,-35.9,tropical storm,0,55,988,356.7418,0
Nadine,2012,9,17,18,33.1,-35.1,tropical storm,0,55,988,356.7418,0
Nadine,2012,9,18,0,33.5,-34.5,tropical storm,0,50,989,356.7418,0
Nadine,2012,9,18,6,33.9,-33.9,tropical storm,0,50,989,368.2496,0
Nadine,2012,9,18,12,34.3,-33.3,tropical storm,0,50,989,368.2496,0
Nadine,2012,9,18,18,34.9,-32.7,tropical storm,0,50,989,437.2964,0
Nadine,2012,9,19,0,35.5,-32.3,tropical storm,0,50,989,437.2964,0
Nadine,2012,9,19,6,36.1,-32,tropical storm,0,50,989,437.2964,0
Nadine,2012,9,19,12,36.7,-32,tropical storm,0,50,989,437.2964,0
Nadine,2012,9,19,18,37.1,-32,tropical storm,0,50,987,437.2964,0
Nadine,2012,9,20,0,37.2,-31.6,tropical storm,0,50,986,448.8042,0
Nadine,2012,9,20,6,36.9,-30.9,tropical storm,0,50,986,448.8042,0
Nadine,2012,9,20,12,36.5,-30,tropical storm,0,50,986,483.3276,0
Nadine,2012,9,20,18,36.2,-29,tropical storm,0,55,984,517.851,0
Nadine,2012,9,21,0,35.9,-28.2,tropical storm,0,55,984,575.39,0
Nadine,2012,9,21,6,35.4,-27.4,tropical storm,0,55,984,575.39,0
Nadine,2012,9,21,12,34.6,-27.3,tropical storm,0,50,984,540.8666,0
Nadine,2012,9,23,0,30.4,-25.9,tropical storm,0,45,987,425.7886,0
Nadine,2012,9,23,6,30.4,-25.6,tropical storm,0,50,987,425.7886,0
Nadine,2012,9,23,12,30.6,-25.4,tropical storm,0,50,987,391.2652,0
Nadine,2012,9,23,18,30.9,-25.8,tropical storm,0,50,988,391.2652,0
Nadine,2012,9,24,0,31.1,-26.2,tropical storm,0,45,990,391.2652,0
Nadine,2012,9,24,6,31.3,-26.7,tropical storm,0,45,992,391.2652,0
Nadine,2012,9,24,12,31.5,-27.4,tropical storm,0,45,995,368.2496,0
